TreeID,qLegalStatus,qSpecies,qAddress,SiteOrder,qSiteInfo,qCaretaker,PlantDate,DBH,PlotSize,Latitude,Longitude
7869,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1000 Franklin St,6,Sidewalk: Curb side : Cutout,DPW,,12,2X2,37.78400599,-122.4226239
130667,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,3152 Washington St,4,Sidewalk: Curb side : Cutout,Private,,12,Width 4ft,37.79027949,-122.4452374
4086,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,3215 Cesar Chavez St,4,Sidewalk: Curb side : Cutout,DPW,,12,3X3,37.74811023,-122.4145864
120654,Undocumented,Magnolia grandiflora :: Southern Magnolia,4184 25th St,1,Sidewalk: Curb side : Cutout,Private,,2,3x3,37.74984929,-122.4335772
44073,DPW Maintained,Lophostemon confertus :: Brisbane Box,1350 Lake St,1,Sidewalk: Curb side : Cutout,Private,10/3/00 0:00,11,,37.78633014,-122.4741488
175310,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,899 Mansell St,2,Sidewalk: Curb side : Cutout,Private,,6,Width 3ft,37.7189371,-122.4103474
95343,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,855 Battery St,6,Sidewalk: Curb side : Cutout,Private,8/17/11 0:00,7,4x4,37.79909187,-122.4012351
127199,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',3176 Washington St,1,Sidewalk: Curb side : Cutout,Private,,23,Width 4ft,37.79024328,-122.4455343
221073,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,34 Page St,9,Sidewalk: Curb side : Cutout,Private,,5,Width 4ft,37.77412875,-122.421563
101388,DPW Maintained,Lophostemon confertus :: Brisbane Box,1777 Alemany Blvd,2,Sidewalk: Curb side : Cutout,DPW,,6,3x3,37.72409908,-122.4371444
250875,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,125 30th Ave,2,Sidewalk: Curb side : Yard,Private,,5,Width 4ft,37.78570115,-122.4905991
238812,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2900 Harrison St,4,Sidewalk: Curb side : Cutout,Private,,13,Width 3ft,37.75063252,-122.4118133
31677,DPW Maintained,Pittosporum undulatum :: Victorian Box,246 Munich St,1,Sidewalk: Curb side : Cutout,Private,6/13/95 0:00,9,,37.72172532,-122.4262694
175485,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,780 Woolsey St,5,Sidewalk: Curb side : Cutout,Private,,9,Width 3ft,37.72319081,-122.4106602
92247,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1255 33rd Ave,1,Sidewalk: Curb side : Cutout,Private,7/23/09 0:00,2,3x3,37.76375573,-122.4922704
94702,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,646 12th Ave,1,Sidewalk: Curb side : Cutout,Private,10/28/10 0:00,1,3x3,37.77601653,-122.4702926
28981,DPW Maintained,Lophostemon confertus :: Brisbane Box,342 09th St,2,Sidewalk: Curb side : Cutout,Private,2/17/06 0:00,3,3x3,37.77326254,-122.4111683
235198,DPW Maintained,Pittosporum undulatum :: Victorian Box,1220 Noe St,4,Sidewalk: Curb side : Cutout,Private,,10,Width 3ft,37.74948175,-122.4317782
123344,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,419 04th Ave,1,Sidewalk: Curb side : Cutout,Private,,12,Width 3ft,37.78076519,-122.4621991
206240,DPW Maintained,Pittosporum undulatum :: Victorian Box,545 Hugo St,1,Sidewalk: Curb side : Cutout,Private,,16,Width 3ft,37.76502192,-122.4640345
193992,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,604 Keith St,17,Sidewalk: Curb side : Cutout,Private,,12,Width 4ft,37.73753852,-122.383214
80869,DPW Maintained,Pittosporum undulatum :: Victorian Box,161 Paris St,1,Sidewalk: Curb side : Cutout,Private,6/4/08 0:00,8,3x3,37.72606175,-122.4315278
214993,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1065 Portola Dr,1,Sidewalk: Curb side : Cutout,Private,,8,Width 1ft,37.74061912,-122.4579865
235956,DPW Maintained,Prunus cerasifera :: Cherry Plum,1527 York St,1,Sidewalk: Curb side : Cutout,Private,,7,Width 3ft,37.74754385,-122.4073043
140465,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1440 TURK ST,4,Sidewalk: Curb side : Cutout,Private,3/8/01 0:00,4,Width 0ft,37.78038767,-122.4334341
128730,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',565 Pacific Ave,2,Sidewalk: Curb side : Cutout,Private,,12,Width 3ft,37.79709233,-122.4049407
18759,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,257 Roosevelt Way,2,Sidewalk: Curb side : Cutout,Private,,12,3x3,37.76586564,-122.4403396
3777,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,6 Carpenter Ct,3,Sidewalk: Curb side : Cutout,DPW,2/2/90 0:00,6,3X3,37.73487828,-122.3848431
72503,Undocumented,Prunus cerasifera :: Cherry Plum,4606 25th St,3,Sidewalk: Curb side : Cutout,Private,8/17/96 0:00,4,3x3,37.74936579,-122.4405604
63571,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1554 44th Ave,1,Sidewalk: Curb side : Cutout,Private,4/30/87 0:00,12,,37.75760054,-122.5035088
159144,DPW Maintained,Pittosporum undulatum :: Victorian Box,291 Ellington Ave,1,Sidewalk: Curb side : Cutout,Private,10/5/17 8:20,3,Width 0ft,37.71324935,-122.4453181
128743,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',415 Jackson St,2,Sidewalk: Curb side : Cutout,Private,,15,Width 3ft,37.79651737,-122.4023743
225496,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',159 Alpine Ter,1,Sidewalk: Curb side : Cutout,Private,,11,Width 3ft,37.76801842,-122.4373047
62079,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,595 Connecticut St,1,Sidewalk: Curb side : Cutout,Private,8/22/85 0:00,14,,37.75876675,-122.3970318
13922,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1075 Market St,1,Sidewalk: Curb side : Cutout,DPW,3/17/06 0:00,30,4X4,37.78083073,-122.4118723
92923,Undocumented,Platanus x hispanica :: Sycamore: London Plane,2725X 14th Ave,3,Sidewalk: Curb side : Cutout,Private,,10,3x3,37.738042,-122.4694578
130850,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2400 Octavia St,1,Sidewalk: Curb side : Cutout,Private,,5,Width 4ft,37.79434767,-122.4281113
104563,Undocumented,Metrosideros excelsa :: New Zealand Xmas Tree,210 FLOOD AVE,2,Sidewalk: Curb side : Cutout,Private,,12,3x3,37.73002564,-122.4445302
25387,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1209 Geneva Ave,1,Sidewalk: Curb side : Cutout,DPW,6/25/96 0:00,25,3X3,37.71433686,-122.4358277
236138,DPW Maintained,Pittosporum undulatum :: Victorian Box,910 Castro St,3,Sidewalk: Curb side : Cutout,Private,,6,Width 2ft,37.75433059,-122.4344937
6516,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1200X Evans Ave,8,Median : Cutout,DPW,,9,15,37.7393401,-122.3819839
21903,DPW Maintained,Lophostemon confertus :: Brisbane Box,2130 03rd St,3,Sidewalk: Curb side : Cutout,DPW,1/20/95 0:00,3,2X3,37.76275126,-122.3888652
62973,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2160 Larkin St,1,Sidewalk: Curb side : Cutout,Private,8/21/86 0:00,20,,37.79787436,-122.420399
14422,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,10X Masonic Ave,10,Sidewalk: Curb side : Cutout,DPW,,80,3X3,37.78229344,-122.4472193
45510,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,2929 25th Ave,1,Sidewalk: Curb side : Cutout,Private,7/20/01 0:00,4,,37.73389619,-122.481163
193929,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,102 Whitney Young Cir,6,Sidewalk: Curb side : Cutout,Private,,18,Width 4ft,37.73441877,-122.3847821
213429,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,2344 Cecilia Ave,1,Sidewalk: Curb side : Yard,Private,,4,Width 3ft,37.74423169,-122.4721396
117221,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',601 04th St,9,Sidewalk: Curb side : Cutout,Private,10/6/16 0:00,3,,37.77816164,-122.3961589
52917,DPW Maintained,Prunus cerasifera :: Cherry Plum,2606@ SCOTT Jackson St,1,Sidewalk: Curb side : Cutout,Private,7/27/06 0:00,5,,37.79207972,-122.438192
110672,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1400 Pine St,4,Sidewalk: Curb side : Cutout,Private,,13,3x3,37.78984012,-122.4192753
8126,DPW Maintained,Pittosporum undulatum :: Victorian Box,890X Fulton St,2,Sidewalk: Curb side : Cutout,DPW,,24,3X3,37.77778819,-122.4314272
36731,DPW Maintained,Lophostemon confertus :: Brisbane Box,8 South Park,2,Sidewalk: Curb side : Cutout,Private,5/26/98 0:00,11,,37.78239604,-122.3930818
142018,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,608 Grove St,1,Sidewalk: Curb side : Cutout,Private,,12,Width 0ft,37.77744573,-122.4266329
104021,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,3700X Clay St,3,Sidewalk: Curb side : Cutout,Private,7/24/13 0:00,1,6x9,37.78826062,-122.4539818
39294,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,399X Treat Ave,4,Sidewalk: Curb side : Cutout,Private,12/21/98 0:00,8,3x3,37.76460553,-122.4131317
118758,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,536 45th Ave,1,Sidewalk: Curb side : Cutout,Private,,13,Width 3ft,37.77832598,-122.5060279
130280,DPW Maintained,Lophostemon confertus :: Brisbane Box,580 Beach St,2,Sidewalk: Curb side : Cutout,Private,,8,Width 3ft,37.80700222,-122.4183617
45222,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,836 Felton St,1,Sidewalk: Curb side : Cutout,Private,6/5/01 0:00,10,,37.72784306,-122.4132143
124634,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,3899 California St,1,Sidewalk: Curb side : Cutout,Private,,11,Width 3ft,37.78565258,-122.4587891
134236,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2020 Broadway,1,Sidewalk: Curb side : Cutout,Private,,14,Width 4ft,37.79489802,-122.4307285
113424,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1701x Lane St,1,Sidewalk: Curb side : Cutout,Private,,3,3x3,37.73147563,-122.3902477
234234,DPW Maintained,Pittosporum undulatum :: Victorian Box,330 Richland Ave,1,Sidewalk: Curb side : Cutout,Private,,17,Width 3ft,37.73566393,-122.4191005
232704,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,543 Jersey St,1,Sidewalk: Curb side : Cutout,Private,,13,Width 4ft,37.75024465,-122.4371471
3110,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,3102 California St,1,Sidewalk: Curb side : Cutout,Private,,18,3X3,37.78749677,-122.4456543
192536,DPW Maintained,Lophostemon confertus :: Brisbane Box,820 Mission St,8,Sidewalk: Curb side : Cutout,Private,,3,Width 3ft,37.78330243,-122.4058975
211617,DPW Maintained,Pittosporum undulatum :: Victorian Box,2612 17th Ave,2,Sidewalk: Curb side : Cutout,Private,,3,Width 3ft,37.73915483,-122.4732016
1445,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,151X Arguello Blvd,3,Sidewalk: Curb side : Cutout,Private,,50,3X5,37.78749855,-122.4594086
237856,DPW Maintained,Prunus cerasifera :: Cherry Plum,636 30th St,1,Front Yard : Yard,Private,,5,Width 6ft,37.74159557,-122.434111
85973,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,2426 28th Ave,1,Sidewalk: Curb side : Cutout,DPW,1/12/07 0:00,3,3x3,37.74209446,-122.4852175
49564,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1081@ JONES Pine St,1,Sidewalk: Curb side : Cutout,Private,5/5/03 0:00,7,,37.79042501,-122.4136782
152327,Planning Code 138.1 required,Tristaniopsis laurina :: Swamp Myrtle,49 San Carlos St,2,Sidewalk: Curb side : Cutout,Private,,0,4x4,37.76199986,-122.4201037
100741,Undocumented,Platanus x hispanica :: Sycamore: London Plane,1445X Harrison St,21,Sidewalk: Curb side : Cutout,Private,,6,3x3,37.77111073,-122.4117724
23989,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,199 West Portal Ave,4,Sidewalk: Curb side : Cutout,DPW,,12,3X3,37.73879932,-122.4679388
246167,DPW Maintained,Prunus cerasifera :: Cherry Plum,1760 Waller St,1,Sidewalk: Curb side : Cutout,Private,,9,Width 0ft,37.76837214,-122.4527124
4083,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,3215 Cesar Chavez St,1,Sidewalk: Curb side : Cutout,Private,,12,3X3,37.74811023,-122.4147698
29123,DPW Maintained,Lophostemon confertus :: Brisbane Box,400X Leavenworth St,1,Sidewalk: Curb side : Cutout,DPW,11/19/05 0:00,10,3x6,37.78482959,-122.4143822
98637,DPW Maintained,Pittosporum undulatum :: Victorian Box,3500X Fillmore St,16,Sidewalk: Curb side : Cutout,SFUSD,,5,3x3,37.80205604,-122.4364202
237160,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1728 Alabama St,1,Sidewalk: Curb side : Cutout,Private,,10,Width 3ft,37.74469811,-122.4105155
213141,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,151 Judson Ave,1,Sidewalk: Curb side : Cutout,Private,,10,Width 1ft,37.72821771,-122.4454418
130107,DPW Maintained,Lophostemon confertus :: Brisbane Box,366 Golden Gate Ave,5,Sidewalk: Curb side : Cutout,Private,,11,Width 4ft,37.78155301,-122.4169252
18782,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,330 Roosevelt Way,2,Sidewalk: Curb side : Cutout,DPW,,18,3X3,37.76535992,-122.4419713
16277,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,691 Monterey Blvd,1,Sidewalk: Curb side : Cutout,Private,7/1/11 0:00,3,3x3,37.73144518,-122.4509575
208294,DPW Maintained,Lophostemon confertus :: Brisbane Box,800 Portola Dr,5,Sidewalk: Curb side : Cutout,Private,,5,Width 4ft,37.74347812,-122.454832
183017,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,3901 Ulloa St,6,Sidewalk: Curb side : Cutout,Private,,5,Width 0ft,37.7401015,-122.4985109
134590,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,200 Fell St,5,Sidewalk: Curb side : Cutout,Private,,4,Width 4ft,37.7761732,-122.4216661
234217,DPW Maintained,Pittosporum undulatum :: Victorian Box,22 Parnassus Ave,2,Sidewalk: Curb side : Cutout,Private,,18,Width 4ft,37.76511628,-122.4482705
140892,DPW Maintained,Pittosporum undulatum :: Victorian Box,150 PARKER AVE,3,Sidewalk: Curb side : Cutout,Private,,14,Width 0ft,37.78284528,-122.4543401
134783,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2222 Polk St,5,Sidewalk: Curb side : Cutout,Private,,7,Width 4ft,37.79760878,-122.422013
14696,Permitted Site,Pittosporum undulatum :: Victorian Box,785 McAllister St,2,Sidewalk: Curb side : Cutout,Private,,18,4x4,37.77941598,-122.4249644
128521,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',131 Sacramento St,4,Sidewalk: Curb side : Cutout,Private,,8,Width 4ft,37.79442957,-122.3974103
99117,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',480 Vallejo St,1,Sidewalk: Curb side : Cutout,Private,,20,3x3,37.79905208,-122.4053855
38963,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1550 Bay St,3,Sidewalk: Curb side : Cutout,Private,11/17/98 0:00,4,,37.80330943,-122.4322781
23984,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,186 West Portal Ave,4,Sidewalk: Curb side : Cutout,DPW,,11,3x3,37.73901735,-122.4679793
238082,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,690X Powhattan Ave,2,Sidewalk: Curb side : Cutout,Private,,10,Width 3ft,37.7414193,-122.4128166
236967,DPW Maintained,Prunus cerasifera :: Cherry Plum,34 Prospect Ave,3,Sidewalk: Curb side : Cutout,Private,,14,Width 3ft,37.74453661,-122.4180854
241401,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,767 Corbett Ave,1,Sidewalk: Curb side : Cutout,Private,,1,Width 3ft,37.7546003,-122.4423545
177206,DPW Maintained,Lophostemon confertus :: Brisbane Box,2201 Bay Shore Blvd,6,Sidewalk: Curb side : Cutout,Private,,6,Width 3ft,37.7120315,-122.4024562
68925,DPW Maintained,Prunus cerasifera :: Cherry Plum,2124 Anza St,1,Sidewalk: Curb side : Cutout,Private,12/29/93 0:00,8,,37.77885694,-122.4710587
21841,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,137X CORNWALL ST,1,Sidewalk: Curb side : Cutout,DPW,,20,2X2,37.78498059,-122.4608037
90846,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,2551X Cabrillo St,3,Sidewalk: Curb side : Cutout,DPW,2/19/08 0:00,3,3x3,37.77427836,-122.4861007
195911,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1 Ardath Ct,16,Sidewalk: Curb side : Cutout,Private,,3,Width 3ft,37.73436544,-122.3821346
30440,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,364 Union St,1,Sidewalk: Curb side : Cutout,Private,5/11/56 0:00,11,,37.80096702,-122.4054949
135144,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1411 The Embarcadero,1,Sidewalk: Curb side : Yard,Private,,8,Width 6ft,37.80846496,-122.4111431
67270,DPW Maintained,Prunus cerasifera :: Cherry Plum,539 46th Ave,1,Sidewalk: Curb side : Cutout,Private,6/9/92 0:00,3,,37.77822414,-122.5072617
47080,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,171 Beaumont Ave,1,Sidewalk: Curb side : Cutout,Private,5/3/02 0:00,2,,37.77839284,-122.4545368
238449,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,49 Carmelita St,1,Sidewalk: Curb side : Cutout,Private,,16,Width 3ft,37.76984129,-122.4343162
236579,DPW Maintained,Prunus cerasifera :: Cherry Plum,2928 19th St,9,Sidewalk: Curb side : Cutout,Private,,3,Width 4ft,37.7604498,-122.4115936
236171,DPW Maintained,Pittosporum undulatum :: Victorian Box,95 Harper St,3,Sidewalk: Curb side : Cutout,Private,,16,Width 3ft,37.74036215,-122.4301237
5248,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1135 Divisadero St,1,Sidewalk: Curb side : Cutout,Private,3/16/01 0:00,6,3X3,37.78000977,-122.4389232
234058,DPW Maintained,Pittosporum undulatum :: Victorian Box,355 Fair Oaks St,1,Sidewalk: Curb side : Cutout,Private,,18,Width 6ft,37.75097839,-122.4238429
245214,DPW Maintained,Pittosporum undulatum :: Victorian Box,1155 Page St,2,Sidewalk: Curb side : Cutout,Private,,10,Width 0ft,37.77181759,-122.4397901
101114,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1443 Noriega St,2,Sidewalk: Curb side : Cutout,Private,,12,3x3,37.75401557,-122.4792428
26887,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,111 Valencia St,1,Sidewalk: Curb side : Cutout,Private,,18,3X3,37.77133886,-122.4223891
3101,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,3044 California St,1,Sidewalk: Curb side : Cutout,Private,,18,3X3,37.78763878,-122.4445456
66126,DPW Maintained,Pittosporum undulatum :: Victorian Box,2375 North Point St,1,Sidewalk: Curb side : Cutout,Private,8/17/90 0:00,10,,37.80235559,-122.4462055
193896,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,183 South Park,1,Sidewalk: Curb side : Cutout,Private,,5,Width 3ft,37.78077147,-122.3948468
22829,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,88 Turquoise Way,1,Sidewalk: Curb side : Cutout,DPW,,25,3X3,37.7435195,-122.4447704
228684,DPW Maintained,Lophostemon confertus :: Brisbane Box,62 Hattie St,2,Sidewalk: Curb side : Cutout,Private,,12,Width 3ft,37.76090224,-122.4410193
108794,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,501-599 University St,1,Sidewalk: Curb side : Cutout,Private,1/6/15 0:00,3,,37.72325832,-122.4127187
218849,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1239 17th Ave,1,Sidewalk: Curb side : Cutout,Private,,9,Width 2ft,37.76474867,-122.4751469
45044,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2250 25th Ave,1,Sidewalk: Curb side : Cutout,Private,4/30/01 0:00,2,,37.74556112,-122.4822435
229040,DPW Maintained,Lophostemon confertus :: Brisbane Box,3838 25th St,1,Sidewalk: Curb side : Cutout,Private,,14,Width 4ft,37.75023731,-122.4260451
134533,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,299 McAllister St,12,Sidewalk: Curb side : Cutout,Private,,5,Width 4ft,37.78060941,-122.415537
38134,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,260 Brussels St,1,Sidewalk: Curb side : Cutout,Private,7/15/98 0:00,13,,37.72874773,-122.4063437
28197,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,300X King St,3,Sidewalk: Curb side : Cutout,DPW,,12,,37.77639884,-122.3941356
121838,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,450 19th Ave,4,Sidewalk: Curb side : Cutout,Private,,9,Width 3ft,37.77934558,-122.478145
30104,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,499X Brotherhood Way,4,Sidewalk: Curb side : Cutout,DPW,3/10/07 0:00,3,,37.71233101,-122.4670069
146846,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,737 40th Ave,1,Sidewalk: Curb side : Cutout,Private,2/25/21 0:00,3,Width 3ft,37.77489517,-122.5005666
244440,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,412 Rose St,3,Sidewalk: Curb side : Cutout,Private,,3,Width 0ft,37.77297095,-122.4277985
115678,Permitted Site,Lophostemon confertus :: Brisbane Box,149 Dorado Ter,2,Sidewalk: Curb side : Cutout,Private,,15,,37.72675764,-122.4615185
